Magic Word,Magic Power Level
"/s""JTKE$",1
WH@(Hz37,1
3}3eUUII,0
m2ktO/)A,1
0(;%n:p~,1
/IJEB%IE,0
m2^ra!{e,2
o'f$yP##,0
zbtct7}b,2
?bp3\'OF,1
8j)aZHhD,1
lSK{:cA#,0
rx6vS!|R,1
SK8ip=*+,1
#)![b4.#,0
n_D$n)x6,2
-5l(m$.],2
kF_1@3aF,2
[ky@mC(<,2
i\:GTUQq,0
z[3L;\xX,1
MAnl--s*,1
\19_$(eM,1
B1D'~#7V,0
5<II.\SF,0
dz^kQS#o,0
^bQvH'+x,1
&v^IfRAY,0
bfd=H3\u,2
14<k.O+2,1
s`\]\{4#,0
"W>X;D1<,",0
{vqwyr8y,2
"R,QO;m\g",1
UkA9`zXb,1
Cie.hLYo,2
E$3:Y]x8,1
J\=9(W9I,0
La7uwj6X,2
"Fg,S""2pz",1
8>*$0$`\,1
cT>GT7Bq,1
(3+D)~.E,0
"#'""+z2<t",0
GHzd92VE,1
MfR~!BGE,0
}po>Q3*y,1
QN[;|6z|,0
pgx/tGDn,2
c>shmhzZ,2
+M]/:Zi/,0
9Zh_]+T|,0
\<98Qp/Y,0
8<leI2jB,2
Hx&{_7kB,1
qy+pf\<m,2
9$1~khs(,2
3O{AUDy(,0
lsFa@/mc,2
yl|O~@;^,2
"?fJx,1>o",1
j-Z1z}`+,1
$F$@~|yj,2
P>et7JI=,1
vr#HgFY2,0
"+g"">Uqz=",1
"$lRa?X,j",2
dTq=S}R;,1
)8#'mV*@,0
">W@,hLt@",2
:~+DDovH,1
%Lbrw|nO,2
=Y[5pOf1,1
"w""vdU]m]",2
Fvq')$/F,1
r2g-G)!y,1
F$Q5lA`?,1
h'B]rUC4,1
U1\bv@A-,2
Pg^f5(#u,0
[Lpe.D2$,2
yvgYV}eD,2
"zL#&0f,m",0
R&@#w0A#,0
D\pyU)sC,1
$DLo0yV=,2
GN*`~t0?,0
"akD""*q~,",1
"UEuaS&g""",1
L]`:xEZ#,0
"OS|u,%f6",1
2XD]q!hZ,1
uN^Irv2G,1
_:_X{0xo,1
&6`IMr/$,1
%6r<-`Gt,1
j(fBJs)S,1
N&#<U*z+,0
o%8NM6bG,1
+icJdH%:,1
n2_p\\OZ,1
jU6tYpZ?,1
oS7^OI[G,0
(z=yM|To,1
(P$6'HXR,0
1P6(VMKG,0
M6SFo_IG,0
[ko5&9[Z,1
.k|AVMJz,0
G|Avzn!f,2
NnsLGy;4,1
"gk_/^q""_",1
"QL,y/S_g",1
sBD[5!j5,1
"(wQ@SI,-",1
j_8bV&ZF,1
Rco0)bJ2,2
}4F<NGP;,0
"/H-u,o.8",1
p(WGU=qe,1
-iUzY+-;,1
{]uq(2E{,1
FxZC.u(=,1
~M<DSTKy,0
"N}ZZ,:He",0
Azes2KF},1
N'sc^Xc7,1
Bk!Y*7_O,0
f`5aZUQ$,2
lq8@C-2g,2
tkRya@v*,2
~OI~Kn`L,0
~7j'7l0v,2
@{dBYGQs,1
aG:6Dy=Y,1
**Npp`Wf,1
uBSxr1{H,1
gI+@/aOh,2
"""3\!,c:Q",0
*Ob_-D#T,0
Iog.pnQI,2
k&AB8lH#,0
3BA\>a^%,0
"SI.8Q""Uz",0
N[~gn$5z,2
/ClIX&s&,1
S0a@mjY1,2
c_<qf/mo,2
vT@+~#+A,0
&KREsagq,2
!)\yaDMW,1
muT>^`@p,2
l/.Eb{/',1
u<B$-Uvc,2
a4I^nsYB,1
"m%4-"""":p",1
2>ufogFx,2
O$|I4Pfw,2
"""MZz>RV7",0
"f,[~}r3P",1
`@Y062UY,1
6(JuYL!P,0
"ta""8#Hj)",0
9+M`&:Yq,0
)FBSv\z/,1
"p""Cks26:",2
$QhH'6A&,1
F7WRL^k{,0
*pr}YYA{,1
m?ck90`U,2
"W@aPY,d<",1
h<QMe[2-,1
")]uf[""]k",1
)]HV]xN7,0
fh^yX.2},1
"aMV,;ty+",1
]Eg:|?/b,1
1mtpo;#p,1
1*^IQGK1,0
YX:NAC!B,0
@-;Z~@<5,2
85^o~}39,1
G*_3#];S,0
i@=zmiJ&,2
o46D>G&<,0
ENZ:ZufD,0
A*U?3cXo,1
9Q:*E{S:,0
f``(M|H-,0
^`]Gr:7U,0
\`h%s^$b,2
rB<95B^y,1
^Bh>iG\b,1
1WZ[Pt8x,1
KNf$JYep,2
g/89]jo$,2
\}%z34cw,2
"\]P.1""WW",0
R\~w5kui,2
/`aKqE50,1
tC.z2&FX,1
J^!oIEJN,0
/eq:z6QY,1
LG'MH&W0,0
L3je_c=W,1
GN*a)wgk,2
S2\rX@Pt,2
>`KUsj@U,1
hWj=y%Hu,2
/[9F+InN,0
4r@%\?zS,2
(u9p7@d#,1
Rro1Y7&Z,1
vm$)$SAL,2
YtK$Lw8#,0
&wzY!y?d,2
?6qyDkYN,1
acm)_nxd,2
MSVNltwh,2
1q6J(U;H,0
~U7P?Lr+,0
"p""""1$>v#",0
=Ja%B3]+,0
][LVAxxO,0
L]uVS!u-,1
lAG'3H4p,1
q`L4Fp%.,1
1jTpgHeE,2
52P{anSE,1
Uk5[4C]~,0
jhFMzTSG,1
"h""wo!JH*",1
kdNj?;hB,2
oND\tWtr,2
p;UoGF'},1
"rDzEXpN""",1
"Uz,N-)-<",0
\';kCu[p,1
fbs+`dtx,2
W0S1B*|m,0
URaK!m#z,0
neBU8Kq!,1
K([JeY$Y,1
XqU+pv8;,1
DUyt$cvN,2
ngHAI<(T,0
Ms]wDz/j,2
jmh=kLor,2
;Db&.8Kq,1
7:S:-'!f,0
iC2/wqI2,2
yq^.+.x>,1
!Of[KCVS,0
"m1x~""y!H",1
rIi1;/kM,1
Kq[7Bad5,2
?JCo`hNz,1
b1DFP){\,0
"=79`f["">",0
z{#3hwR0,0
2$R=VXh[,1
!jv;&n9),2
"/g'vq@""S",2
)7i%|'ag,2
dXq6]5=7,1
y(x/4hdH,2
j8^?dBF4,1
nnpAMrkT,2
l{%loR6G,1
"P\eK}q8""",1
HlsVmqV},2
L<*&<q@5,1
0:f3OLf?,1
"RE/W!e,m",1
^bsJ2sg(,2
vc452(4o,2
LBZ'H5Yv,0
Q%b/}Bh=,1
)_^lLQ;e,1
89~Lay[?,1
7\=cQ::),0
s!tQOi&],1
"HD}A%""=m",0
Gz's@9-6,2
;j4iY:u|,1
FmGo*>\*,1
TJQvsr&!,1
of/_h+qS,2
H[En^Zm9,1
+NZ3`5;h,0
PBm'Rczg,2
4X(TW+qF,0
lu;aryx=,2
Dg%{}OhM,1
"!U,s5JE6",0
0EFry<|`,1
a]C`.)ZR,0
B29h<SKa,1
R|sc+;/p,1
l&E)i>AG,1
7sa$Iio#,1
z]uuHyGx,2
r?q4md)p,2
Gds^lBa;,2
d9UZu-[=,1
0]<~z'mV,1
"K6)<m,ld",1
<c_5qaiB,2
N}w8'=)f,1
!wmtVu2M,2
",yF,M^s`",1
:G6z?zw{,1
"X[{:%8,U",0
*DQsTdof,2
S'ZbWe8e,1
y92`[ncp,2
.#642F|\,0
3LHCs+[T,0
KQ.%!S=*,0
-%xnWx^s,2
VR~Ow9jv,1
)f9M_Qms,1
baGCR{JR,0
F&xNdaH\,1
'4_TvrIs,1
"&tIT5""wu",1
"*}jl>-"",",1
d=c3E73_,1
"X7cJ7x,l",2
"o,UQis?x",2
",O/>tbC""",1
i'C#GZPc,0
eB@B7=+o,2
7EC@]tft,2
|/k{K97Y,0
l.(mO=O),1
mb%it5J+,2
*oLUCehW,1
x+]@9b\\,2
FOda/Z1f,1
"%e""0$GEt",2
~]Tp|9}G,0
+3ibQIH<,1
F?ve!Nb<,1
PCHmwIU?,0
P-&SIDCe,0
"""rkJ](AD",1
wdDmml8N,2
_lM>DPyY,0
7$^W}FUx,1
6fvV:Nlm,2
Kg5l3b0',2
yxjgw%2Q,2
kpXZ%*.B,1
"I""5[Nx=D",0
3P(QL'x[,0
==~?Cf0\,0
D@_'A79v,1
wHgNoM(|,1
"q,Vs[Fr]",1
bX|NNzeS,1
?3'#J||@,0
28_Y.cGg,1
S?]{{*d],0
"d$[""pQ/!",1
+f)N]vXn,1
@#{`]j39,0
"xUg\""hp^",2
:ceV_|g6,1
Q3By)0]\,0
?6=Sps^V,1
"0H^n""Lhn",1
WIJcvGfd,2
S;[qy-YK,1
gjk*^!3H,1
#PR%3;bJ,0
'UmUm[5g,1
"&W,/lZOe",1
"^a~%L""L]",0
SC+uAblv,2
<8:$kkVR,2
".bkwZ\',",1
gu`y<(O),1
-Bi%'MrP,1
g_cD!G~(,1
"Qpvr/,=%",1
"(""[rQO0%",0
8_eSqvw/,2
"~89QNaa,",1
pBm_<\Ls,1
"BY0@x""di",2
U:x:'OG(,0
"@j(2,]=S",1
q54j.?{<,1
j#<S=h>0,0
u1!/y=*q,2
pQh&L0g+,1
[6L&@(d%,1
e9aKl]v7,2
"""vAD>>E6",0
X9(:'q\i,1
oM4_5_6o,1
-Ks=mdGD,1
\E-)\0A-,0
3uX/T'%#,0
"-,EUz{0#",0
6A%RylkY,1
^p|BG:8D,0
}I8IwY^=,0
}IiryRAf,2
ju-Ko/cC,2
YupP=>P!,1
J4(3+n4{,1
&<&wTd\m,1
}E@y^nig,2
5tY^$QkR,2
"'HbCfVC,",0
4DJgB30Z,0
eH9b-0L&,1
@FycF16f,2
yQUo54>R,1
U!yKD]`y,1
O'hRo:g@,2
"^f""Ra7\v",1
SOXE%A[j,0
Sl7T2^L),0
}pc>If;e,2
GcJQw7tB,1
22UvdbHY,1
xm>SsM3Z,1
QKMX.;f=,0
%QweV.Z),1
fUfuDZK<,1
p17JZHAs,1
kJ&wl[q=,2
u>Lz!%DZ,1
WM~s5RQ|,0
Xng3jV(%,1
Utw`N^r},1
9fx;PQ3U,1
4/}Anfx),1
2SXs[@;],1
N+PMgbL$,1
#;1Q>4z),0
B~*u3y=N,1
%2cA9~~`,0
8ISc?&<u,1
%]AfFyz2,1
"*m{z,0So",1
eIiGXFdU,1
",(=ne>!)",1
2W%XWaxV,1
].lQ?+!o,1
.N2#}}QY,0
%\vB>`<K,0
6.jfVa#0,0
"|_""T|erp",1
]tCbx?2P,1
"g<X'y#""%",0
"%4L,*Qv2",0
p~Q]MzQ(,1
e&yj$z'5,2
hSK53FTw,1
~vG|LQ(.,0
T0UfLB=K,0
&s{N:N;I,0
[_[Aj+9W,0
)-oSH2nO,1
"I""t]X8w5",1
Q{?`0'Q.,0
<{K@36[$,2
"dgwz(',>",2
i>QYfEj?,1
"u\20A""'^",0
vT\**#s_,0
&jv=Dg6-,1
",xBA<yb9",1
*IZ=\&5R,0
>>Hhb_Q),1
cGTfS\Hn,1
m2m{Qt|),1
RC[;H74I,0
J56)0=w@,1
lOw2k_tI,2
gBI2P5kH,1
{XB\z-Ac,1
(1oeVED#,0
"W(""^)KBn",0
%g^}yB+[,1
rz^b>qX),2
"Ck|cB,;6",1
ILr}K&B[,0
`ji)j%$Q,2
"""+$""m#AH",0
"_6c@,*rj",2
/;M\U7EB,0
",MF3~pg`",1
yofK=pAn,2
sYQ=]p^7,1
d;nu+N0J,1
"`RnkM.~""",1
6pGBtQ+=,1
"|QEfA"")V",0
Y3Lm7qk=,2
c*=|Sj+],1
ex2vJ{Kx,2
_d['8_AO,0
7O94)%v9,1
EvBc[aBl,2
##oy.T}%,0
eKsR`g._,1
F&c?oITQ,0
d\.Z&XF7,0
F=dmw/Ij,2
G>1`vmRZ,1
"A{g/;""H!",0
[qzG^Uig,2
j[[3ipt9,2
~Z~/FPm!,0
ZG[V[+;c,0
d!Lxul{[,2
.rXMy7E^,1
[ZEJJ>2^,0
5&SD!n+%,0
"w`.8}],+",0
Kw>XMO@w,1
"}#,hV2jU",0
!V;9>Cq(,0
]rp`~;fK,1
4y.#7U<$,0
"}B&pf,v-",1
BrZEEvi8,1
4#zNEI){,0
g7AswLz(,2
2kKxC~F0,1
Y3a\f#n/,0
I91h3I0@,2
'8Nr5UhY,1
_7WZ+\zC,0
5I1B=(Vw,0
"H<""Gb7D,",0
"Gj>^Hl,!",1
HZ~h%p`9,1
{dWj:zgn,2
mP8$=G!u,2
&t`&Z#`B,0
x6Nxc8;&,2
gUNJI+N[,0
9NZ/y(8h,1
#5cL|n-w,0
7bIo8<-N,1
"_URV""ECG",0
ekcr3e}5,2
"QxNK01;,",0
01gGQ&>x,1
):/zS=t3,1
"""*{*lFv{",1
L#_/7axx,0
!UM\_til,1
"SbeqgtW""",2
"M""p|*r06",1
Mmic/A+N,1
^I~_l6jS,1
"!E=`=""-y",0
"F|e)>\,{",0
<Y:ng#1t,0
"5ewF1q,z",2
'LLFzvv.,1
~=C(|X;G,0
Cu\+]>aK,1
gFRrevm@,2
.TSi^:=p,1
JV=?|ce(,1
gS\JQ}@@,2
+h{jrtQ),2
yNw18c4I,2
4%#CaG7r,0
\]AJVt>l,1
70_%2NME,0
"YJ$o7w,3",2
:+ds5';$,2
)Iz{ULHK,0
3CJ7:mN:,0
"`ge""540^",1
;@~\^FEv,1
Zq=*KPY:,0
MF?pXWhm,1
K=m+%{Xv,1
"dC0e*8""7",1
i:iXp?@&,2
*FTvGm=>,1
)!?a<mHS,1
y/:]q8=K,1
%0~X4tib,2
"?_,'\.;|",0
@c5F:'[W,1
ZRmqJeB|,1
(1<Vj-YB,0
"6,w!D5U?",0
(l0TM%8e,1
%!e3/b#s,0
pS7}ttz~,2
"9od""t^~J",1
Ou5\qb#I,0
X`HQ.S=o,0
jqs|~QV>,1
J$0`bx#:,0
G\7j8S4X,0
|;I4Yo)l,1
"i^;\Bb],",1
_T|}~sM+,0
uu$V1Zj),2
ks/Mq&m~,2
LksxM%5s,2
g_`o(Zh*,1
|#7>`Kh*,0
"_e9zLzw,",2
6$Ex`bEl,2
GWx?]vD&,1
ZyCI=HpY,0
VrYokTYr,2
zdr%Bh#z,1
j$>rN0d{,2
cc(q8$5~,2
-Y4N]~GK,0
"ipz;ER|,",1
"`iXc"",Bl",1
s&W^D<y2,1
DO~Wf~nG,0
8/EVrtps,2
Spn_ZH>_,1
"b-Z:""JMd",1
uLDuwVVK,1
vd^'wPn~,2
{)mtL&m@,2
_}?gG|&S,0
C^Bf~p-`,1
'(a#YwGp,0
k8W[(%~+,0
!N`U}uDA,0
sj|>[f3N,1
faLV1!?#,0
"r{w"";F<]",1
i\@jpC]^,2
N}y4$;bZ,2
|5=?2gcU,1
g[%w>yC],1
Y'Rc43p~,1
}uFoeqJ\,2
B.a!dNbi,2
^g{;L6@N,1
ZPRT|/N',0
|pkz-)d],2
auN>DJ4$,2
T7&Xyl5=,1
6@_R%/zx,2
b*;k\USS,1
3mqkt{$g,2
%sZTOb%;,1
yCrPF{jL,1
D1Kgq9Wh,1
R5&xT8}?,0
DN)nI/U>,0
\HYzT4.e,1
Zy#cfZb#,0
"""z6T5LBf",1
@UW<Ae9:,1
3LJ1|3-(,0
Payke_8q,2
Dw7DTng{,1
pIJ(I@0A,1
T[}e<}1R,0
W/[ydA<},1
)6[=U;V|,0
",toZ~`yJ",1
(_[D;[^\,0
nnmGGg;B,2
CpC7fk)y,2
JYBm1}]B,0
NMPS~&p\,0
;;U:6~~G,0
VD]APqD`,0
"w-,tir+^",2
s0uC]zw7,2
"Zd""#l048",0
;3N'Qo^V,0
I6owkehL,2
+h@4>Z\s,2
S~u>TDa$,1
_e(WQe$G,1
LHk.L+6-,0
7C{zB*X=,0
5>}h18|S,1
0+Zh1C`=,0
ubTYEOMs,1
/@Jd1D[A,1
.>5f%.:e,1
|owB7cu9,2
ig@pNcAt,2
5d<%g}s{,2
"m4""=G27:",1
o=EAHM41,0
[yfxKB:<,1
jrNPg=v`,2
j~'iQrry,2
B&04]4}y,1
-<`_)yD4,0
",S)#pk""_",0
M5G)gSGT,0
iRp2tS(5,2
(|$5qDdg,2
%</b-xNY,1
(@-o-\_D,1
g^Xm}h/X,1
Qd1_nC]T,1
yL{hkSS#,0
7k@L2=Wc,2
K*GT$WWw,1
"rfg#Z5a""",0
A?io;yvy,2
yMf*?Q@U,1
Wtw-ec@_,2
"{~Ik""3PZ",0
S*??WWQ6,0
L%HQL7[?,0
3Ky.NnyO,1
[7y\rf'~,2
",+Hy_UT#",0
`vJ{pZ+-,1
H#o[HBdK,0
cx5gVo.],2
"Z,6{_8E`",0
"/bo,wHRi",2
>/5^PY7D,0
"H!|""pnKp",1
P3:373pV,1
-D!0?B6F,0
j3*ANk;N,1
(V~iR\y>,1
"GO$""K31{",0
&`uQC#T),0
H3'81#.^,0
"sHku\+""X",1
>~@HANKe,1
DV@)/%jh,2
vs\c4y5O,2
iE_~7m!<,1
L:h'QM`ie,1
/Ykv^jIkZ,2
PW+Z/<F22,0
C?Dv4@[qa,2
"x)J*,4Qcu",1
j^}]y81&L,1
4N)W)P3on,1
Q_K:}+VKP,0
JU`]Ay;F_,0
hTxqEyhP',2
L1Fh:>bJI,0
A.QnMCo]O,0
"Aq3g""3m-x",2
3h.|{WN(5,0
dx:+\@^Wg,2
26ob}%9d;,2
&]2!R5f1z,1
eC5*TNu=E,0
"S,=}2/v7}",0
[=B)H9+iB,0
h&qnkd_)q,2
z%jPE8Hca,2
jp^&%%s#V,0
",MV[Zp.Zs",0
"ai9Er""Rj{",2
@]2?I9T`W,0
"{dJ,STO*W",0
uLL)M2#WZ,0
oO{:h#)?G,0
Hc-K$#J=|,0
}S\.nk&|u,1
b(]7D}nP5,1
"Y$#,};|4.",0
At=Cddq2W,2
"^3i]4Mq,R",1
jZh6|Ki{C,1
S=:@6m+Fi,2
&L-W'1B\[,0
3Keo>=zQs,2
ZtpGs?qkG,2
"+9"")Cc;j<",1
o'Dn0;@\u,2
5*F]FBV<\,0
VdJTamd!5,2
3+Bigsiz$,2
\;|cL\nG@,1
"wa""hiV){u",2
|}dU*6kK;,1
"U""i]eP""Gv",1
Dp-VBTc'5,0
OnpRA3w]Y,1
J]916$(:e,1
qW7:4bm0G,2
Ku<Z{>g6(,1
q>#Y1Ji+X,0
k9n}k\gk|,2
zprXTp7]5,2
IG[7!%~Am,0
"W;,ezCEhk",2
&VXLuv9}l,1
OdPB;M!n/,0
D%(s@&UWQ,1
M+EOXd]@z,1
zRYduWb$S,2
H[0()fB+m,1
-~7vJh5uo,2
mG@2tYhgf,2
Gu7^{?Z)U,0
SN3wJ'BZe,0
R-I.@2a`i,2
}B0[VKMIK,0
_;RcK6[7Y,0
"6{xua}""Wg",2
"%*O,yDL|B",0
yy?!A0|6/,1
"o$kR;^_,/",1
_ir'1G9{9,1
dzF?'CH[M,0
f`.jnvBO5,2
6{Ix8IY-V,0
VOfL?)yf{,1
wo<7VrAT(,1
MJ&r%[oj.,1
g;b!Y'{U{,0
:8r4$Hz7],2
"x,s=dMuc9",2
AkY]h-0RP,0
}kJuBi]V1,1
)!R'md*]W,0
e5#Wi&mJo,0
\;FutZc$C,2
MNH8&9D3c,0
")hLt?""E7?",1
Q&WGP1Ku~,0
aGRhqT$\_,2
"ICI""jM@%'",1
K4nlHH(;i,1
i6)KHa4x-,1
bZ`Lhm;>6,1
1`P3!1'ji,1
}0:@>v<\),1
zx8d=+4e0,2
&#};3-c>U,0
"4Ezm_ueA""",2
^lzd~2zb6,2
p|gic!VR9,2
!x#\AS|d5,0
"vX&':T<,B",0
hfjc~1xlh,2
"42(9,e91:",1
BwFFJZ{]&,0
"9,$ASQo'?",1
q@kn|Lm$j,2
My~-.w'8S,1
:mKq<TK;g,1
"zN],Lf_#g",0
"T(4EBJ,Fb",0
)9okt=^>Q,1
Bm6Z{.nZ/,1
{`(JI\(uu,0
"T'SZY}""sR",0
v>0.xwgnr,2
"PF""%(i\[<",0
]{9xq%N\X,1
"'K`lm,;;T",0
",X)|[>T@H",0
`Elzz1;]S,1
N}[L:!T=T,0
]io=~|b11,2
"N0o)'\(,_",0
2A7H$K<Is,1
(5[&zL.2F,0
ry4[U5Cn~,1
je&$X;tmC,2
{Hhw#)BW!,0
MLLSg`pV3,0
Tx!MBZgtW,1
%n$exOazf,2
3TsBPZqy2,1
"""VdVQ]9+'",0
"t,d(rtZ:l",2
S|k|v&k/-,1
JN{3$#LR',0
"We!4[""zf@",2
f*@mR6l:b,2
dT93_elwa,2
Zc14}>i_{,1
"WBN,eR~0-",0
`RvL8db_j,2
bGY^3FjnG,1
:Z'[RQN-p,0
5T87#Dt^`,0
%\Wg`f^Bf,1
!AgxyW&C?,1
'b}F!;m*n,1
",_1d*yG;w",1
7p7u?_eLR,1
"e$H1z""|<<",2
"QIY@,0G/*",0
rw'U}$mC{,2
"X,#brw>Ys",0
">n_,sCnW5",1
D}G*eLi.j,1
&o|$9CjLQ,1
H0g9Wex$/,2
'WY._8?=),0
>L^Yvew%Q,1
?''da}p>1,1
pmhI9<GnS,2
bUksCI_qG,2
hm]PxXo~;,2
tr%KNWaJw,2
:?RSnYyHD,0
"u):)h^M,6",1
bj|I}n^P_,1
Nsy1tUwUr,2
"W?PQPx""P|",0
3.u<4=3v+,1
|])R6uWJz,1
v4sW$rn]},2
oWKD-ujsd,2
a-w39Hli^,2
"T{]""N=k1k",1
sb&z]@p3.,2
Z4mlDy;uq,2
#A5<[SDVG,0
eQTgVv(oP,2
\/lt^d2Xs,2
)?3^zc9Yd,1
n#oP<DQ4h,0
t(cJ(AB6e,1
T;DDyYpI;,0
"'T3}%l[g,",1
")y~""H=T""4",0
4L-:gJbmp,2
N#;FZ#?zw,0
";""e""QKQdq",1
_xWreE}W4,1
'gRpW;%hf,2
9=ui!e9Fh,2
SN1Cux@Bo,2
i^e'QU|>W,0
C)$)e9(2[,1
55GhA\\g^,1
ZKd8wL7h[,1
'm##x@_MT,0
x8^<4-4Zv,1
R)0p4D-jh,1
&cotO1;iq,2
]hS|F?(z[,0
Sf\H:6y4R,1
cQ2%q_`4},1
]F03I5!tW,0
v$7P(JUm6,2
-^ZPG4V3h,0
"s~,OUVLUL",0
~PoZkE14G,1
B}lH{s^%],0
ii4rBQZQ4,1
.twYm`j50,2
frN1:PC\F,0
"}U>.gJRh,",0
mU!'$_A=6,1
tGdnzs`'N,2
l#Jj2)YNV,0
f@hxOozg!,2
PD<x9z>`K,1
H_><&!3Ta,0
.Qr@V``yy,2
"*{!rO0""\y",1
"Z""44nvJ_E",1
PtGXr]=QO,0
wj}\Fas2},2
oolH#}.gG,0
dMo}[m*pJ,2
vQkLFqvM$,2
"P.,`XETg/",0
W4Yk*^wO],1
=H|YH*cP.,0
Uv\tjC2/>,1
"tQJc"".M+S",0
cO&$T{O`R,1
u%7Ju2CYL,1
mA?~lSWTM,0
TiGyr6wns,2
|MCbDmx#M,0
FbIS]H-[L,0
p2O{DdQ.w,1
"BW"".,vjUn",1
cCIjHqkk1,2
G]$*IYXPD,0
L>qaV90Gy,1
iV\()r@yd,2
"afW6""{5fy",2
IT@Cwh9'F,1
\GM:|pvCL,0
6E%z(G{qn,1
gM2~dUohj,2
"L}]hue5p""",2
\%_hpxxd[,2
"_/L""P$$)w",1
6Y`&e3p`b,1
EH:.6<}.V,0
xn\kum#\',1
5P52)G9jO,0
kcpN]@!E@,2
YCb)u0Ec5,1
"_~(B9s,RI",0
K(Z`egUWi,1
%k\\%RO?S,0
x_[!Z1-Q@,1
-Hw#$u/b^,0
+IK=!Ki)F,0
NK4~t1;Mq,1
&LYtZcNVp,1
",`IyUmd7n",2
k+ETYS_rd,1
ZwmWvD0sh,2
bPDvu[?.Z,1
"\TjUZB""]m",0
Mo2-rjP5[,1
h/EF-Y<_U,0
-V/4tRHJH,0
~PbW$1]XO,1
",^CM-Q12K",0
<Q/QC<\>],0
BB[R{(_5M,0
kA3ORf8{n,1
{z/$Q4RWA,1
h3xT^%<hr,2
"GP&7~ppb""",1
I(>P<-pgH,0
sC$Ky1m(;,2
~74i>x~UB,1
7r+.8rB.>,1
fyh>eDQ:4,2
j>c8.qW1%,1
"X+-B1F,g)",0
"V6)k,.X4q",1
GPn822(PF,0
phT[C1Y1.,1
"_U(c3,Q@^",1
u{[Vy->L9,1
.Fg5!hbgK,2
o9Ev!irY(,2
T*uDn1#K|,0
v@G:hdy[x,2
"%nMGH^o,[",0
?5V9k|_N3,0
-m;`[iM5I,1
"""B2o!MWo\",1
TCv6CY%?j,0
PTQClyc_Y,1
bjlGc!|rQ,2
P8u%Q>>HZ,0
>1uUUk%Bp,1
"jjxdU""VIJ",2
Tv9(}Eo*[,1
\/O?9|j1w,1
"k""d?^^h&V",1
!Z't<x)=v,1
6]CrJ&^7G,0
/wBp8QxiG,2
F(E_P:Qhf,0
bVUoJOny>,2
2Ox+]/*xN,1
"|K""'.TCR""",0
n&r`m:M>$,2
Y\xuL?d+n,2
Tv@mY)ybW,2
J8;v%1tF$,2
^_9924}D$,1
qge~7Cr{/,2
"EQWZO""""2y",0
;L?Z4dAM!,0
-%rT<9wPh,1
Bs96!LTB5,0
@!$$ZF@LB,2
1Qu/dFv2U,1
Mt..qgg;a,2
5.J)65$'1,1
{(:V6#;u:,0
y]+exSn49,2
IBYIsEx|:,0
"y&/P,<Up""",0
Os:S4O\_9,0
"Ou""aE<@3B",2
",~V`BK&~4",0
w&)qFqe/<,2
#f/PqOxC2,0
"""cvJS81w,",1
mn}&.wPN2,1
Y<c9W||)k,1
5C8/[%4n;,0
vN0$Hu!^[,1
Kc.&CCn~%,0
"%^p?,((L[",0
G\FNRaOFZ,0
B1PC/m7OF,0
y#)/#}Fom,0
{nQC6.0vU,1
5Zt|qM-![,1
sfdka2%=b,2
uyF~iI7LQ,1
":bsixA""gk",2
|6^ul:O\/,1
F(gY`C6?W,0
5ZM3PRc^X,0
"g`hb,1A6w",2
A8GdNljbG,2
w@4w'p)th,2
:#fV&W{Fh,0
O9*8ULX5-,0
m_=w)S&Tf,1
BVZ#x{=hm,0
MU<?(.]%:,0
u8@?2?TV>,1
9mo<{cT=m,2
k'5h9:<GG,1
>*Y_!)%+;,0
v/usF*_G),1
"lMR,N!/kY",0
!ax-%REfM,1
bnrx[<zh.,2
"17Z]5,Dbs",1
DT{{7aG%+,0
"v\K,I1)fm",1
)v*:S/]y:,1
3MqM{Uo&m,1
mFq\SSiC?,1
l[#H1d9N`,0
"w""X1P{wGs",1
Ma'6TN.j(,1
5qN<NmX'e,1
tM^{qc$Y@,2
HqVtRkRzE,1
-Q%<3\X2],0
%djsX9f1},2
$3Q@(C>BV,1
eY?y4@v}R,2
6p1dJ%)=Y,1
NX6UM/H$A,0
"'""Q{:O=)=",0
"hKv""#l?]$",0
)f!=6pb[\,1
W-3Q|6Xe*,0
'%Dde4cmB,2
=#jg2]kdd,1
-x.wEE[|t,1
"f6rz,.PNQ",1
5rAB:@n$],2
<->>:^}9=,0
"xz""/g$1R3",2
#-x1\u6zU,0
K2-OpEbR=,0
_Ab:^Mh<J,0
"8NO,Z_Gby",0
y-%||0$6Y,1
<}/a!#W_6,0
ef_=Cf@b!,2
}XN~q.kC4,1
nTba4C!_6,1
6y{6/ZR-!,0
a5\]n7ih!,2
"'BKX($,sI",1
v&%1!}~W!,0
8*^gYAOjg,1
KmG+Eju5',1
4EBZ6W?[h,0
"qnh,grM3,",2
'Xnu@P[EW,1
wclbnVKwv,2
#<x@71{XF,0
{yH\X\|_u,0
"&,_1't||T",0
DYgF@!6I4,1
"v6b""e3W3I",2
c`WE>~pF1,1
~Q#tBd#>l,0
b?FswV6B2,1
GENKOQ*C2,0
{RcnVV>Ti,1
rQPI%3Vcn,1
"^7),([Nu-",0
o2)Kz4X=p,1
1\JM}K9tu,1
&x_s938BT,1
T3/6#G1Q[,0
20H)yh;*k,1
S=Q0e3^:V,0
aD+SlZutQ,2
FhI<ju'|i,2
oH4kol:Vp,2
?mN-B+)^[,0
~?b\r)A--,1
"~#.,u{M##",0
UFdW^&F4M,0
ez=AytRCb,2
@~eW[:FYw,1
